[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.
Loading dataset:   3%|████▎                                                                                                                                                     | 13/465 [00:00<00:03, 125.70it/s]
GPU ID:  0

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 123.03it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 163.51it/s]
eta: 0:11:20  epoch: 1  step: 1001  rgb_loss: 0.1306  depth_loss: 0.0507  joint_loss: 0.0767  cross_entropy_loss: 0.8593  eikonal_loss: 0.0747  loss: 0.6223  beta: 0.0413  theta: 0.0000  data: 0.0163  batch: 0.6814  lr: 0.000477  max_mem: 9152
eta: 0:05:06  epoch: 1  step: 1532  rgb_loss: 0.1208  depth_loss: 0.0623  joint_loss: 0.1951  cross_entropy_loss: 0.7274  eikonal_loss: 0.0701  loss: 0.5636  beta: 0.0282  theta: -0.0799  data: 0.0160  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:05:05  epoch: 1  step: 1533  rgb_loss: 0.1177  depth_loss: 0.0647  joint_loss: 0.1870  cross_entropy_loss: 0.7285  eikonal_loss: 0.0684  loss: 0.5628  beta: 0.0282  theta: -0.0801  data: 0.0160  batch: 0.6367  lr: 0.000477  max_mem: 9191
eta: 0:05:04  epoch: 1  step: 1534  rgb_loss: 0.1180  depth_loss: 0.0672  joint_loss: 0.1857  cross_entropy_loss: 0.7249  eikonal_loss: 0.0712  loss: 0.5640  beta: 0.0281  theta: -0.0802  data: 0.0160  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:05:04  epoch: 1  step: 1535  rgb_loss: 0.1199  depth_loss: 0.0702  joint_loss: 0.1839  cross_entropy_loss: 0.7283  eikonal_loss: 0.0718  loss: 0.5707  beta: 0.0281  theta: -0.0803  data: 0.0159  batch: 0.6365  lr: 0.000477  max_mem: 9191
eta: 0:05:03  epoch: 1  step: 1536  rgb_loss: 0.1164  depth_loss: 0.0696  joint_loss: 0.1835  cross_entropy_loss: 0.7257  eikonal_loss: 0.0703  loss: 0.5651  beta: 0.0281  theta: -0.0804  data: 0.0159  batch: 0.6365  lr: 0.000477  max_mem: 9191
eta: 0:05:02  epoch: 1  step: 1537  rgb_loss: 0.1206  depth_loss: 0.0674  joint_loss: 0.1796  cross_entropy_loss: 0.7360  eikonal_loss: 0.0692  loss: 0.5719  beta: 0.0280  theta: -0.0805  data: 0.0159  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:05:02  epoch: 1  step: 1538  rgb_loss: 0.1227  depth_loss: 0.0673  joint_loss: 0.1825  cross_entropy_loss: 0.7343  eikonal_loss: 0.0688  loss: 0.5731  beta: 0.0280  theta: -0.0806  data: 0.0156  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:05:01  epoch: 1  step: 1539  rgb_loss: 0.1208  depth_loss: 0.0681  joint_loss: 0.1826  cross_entropy_loss: 0.7454  eikonal_loss: 0.0703  loss: 0.5778  beta: 0.0280  theta: -0.0807  data: 0.0155  batch: 0.6361  lr: 0.000477  max_mem: 9191
eta: 0:05:00  epoch: 1  step: 1540  rgb_loss: 0.1182  depth_loss: 0.0684  joint_loss: 0.1790  cross_entropy_loss: 0.7505  eikonal_loss: 0.0657  loss: 0.5774  beta: 0.0280  theta: -0.0809  data: 0.0155  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:05:00  epoch: 1  step: 1541  rgb_loss: 0.1144  depth_loss: 0.0716  joint_loss: 0.1794  cross_entropy_loss: 0.7544  eikonal_loss: 0.0736  loss: 0.5795  beta: 0.0279  theta: -0.0810  data: 0.0154  batch: 0.6359  lr: 0.000477  max_mem: 9191
eta: 0:04:59  epoch: 1  step: 1542  rgb_loss: 0.1133  depth_loss: 0.0708  joint_loss: 0.1812  cross_entropy_loss: 0.7556  eikonal_loss: 0.0768  loss: 0.5786  beta: 0.0279  theta: -0.0811  data: 0.0153  batch: 0.6357  lr: 0.000477  max_mem: 9191
eta: 0:04:58  epoch: 1  step: 1543  rgb_loss: 0.1108  depth_loss: 0.0682  joint_loss: 0.1805  cross_entropy_loss: 0.7489  eikonal_loss: 0.0774  loss: 0.5702  beta: 0.0279  theta: -0.0813  data: 0.0152  batch: 0.6357  lr: 0.000477  max_mem: 9191
eta: 0:04:58  epoch: 1  step: 1544  rgb_loss: 0.1111  depth_loss: 0.0697  joint_loss: 0.1834  cross_entropy_loss: 0.7637  eikonal_loss: 0.0778  loss: 0.5796  beta: 0.0279  theta: -0.0814  data: 0.0153  batch: 0.6356  lr: 0.000477  max_mem: 9191
eta: 0:04:57  epoch: 1  step: 1545  rgb_loss: 0.1121  depth_loss: 0.0717  joint_loss: 0.1860  cross_entropy_loss: 0.7726  eikonal_loss: 0.0759  loss: 0.5870  beta: 0.0278  theta: -0.0816  data: 0.0152  batch: 0.6355  lr: 0.000477  max_mem: 9191
eta: 0:04:56  epoch: 1  step: 1546  rgb_loss: 0.1174  depth_loss: 0.0734  joint_loss: 0.1782  cross_entropy_loss: 0.7776  eikonal_loss: 0.0749  loss: 0.5960  beta: 0.0278  theta: -0.0817  data: 0.0152  batch: 0.6353  lr: 0.000477  max_mem: 9191
eta: 0:04:56  epoch: 1  step: 1547  rgb_loss: 0.1170  depth_loss: 0.0732  joint_loss: 0.1710  cross_entropy_loss: 0.7847  eikonal_loss: 0.0740  loss: 0.5985  beta: 0.0278  theta: -0.0819  data: 0.0153  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:04:55  epoch: 1  step: 1548  rgb_loss: 0.1186  depth_loss: 0.0756  joint_loss: 0.1694  cross_entropy_loss: 0.7885  eikonal_loss: 0.0736  loss: 0.6042  beta: 0.0278  theta: -0.0820  data: 0.0153  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:04:54  epoch: 1  step: 1549  rgb_loss: 0.1219  depth_loss: 0.0779  joint_loss: 0.1651  cross_entropy_loss: 0.7986  eikonal_loss: 0.0733  loss: 0.6147  beta: 0.0278  theta: -0.0822  data: 0.0154  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:04:54  epoch: 1  step: 1550  rgb_loss: 0.1215  depth_loss: 0.0793  joint_loss: 0.1651  cross_entropy_loss: 0.7919  eikonal_loss: 0.0722  loss: 0.6121  beta: 0.0277  theta: -0.0824  data: 0.0154  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:04:53  epoch: 1  step: 1551  rgb_loss: 0.1209  depth_loss: 0.0817  joint_loss: 0.1704  cross_entropy_loss: 0.7999  eikonal_loss: 0.0723  loss: 0.6183  beta: 0.0277  theta: -0.0826  data: 0.0154  batch: 0.6352  lr: 0.000477  max_mem: 9191
eta: 0:04:52  epoch: 1  step: 1552  rgb_loss: 0.1212  depth_loss: 0.0811  joint_loss: 0.1731  cross_entropy_loss: 0.8001  eikonal_loss: 0.0667  loss: 0.6177  beta: 0.0277  theta: -0.0827  data: 0.0154  batch: 0.6351  lr: 0.000477  max_mem: 9191
eta: 0:04:52  epoch: 1  step: 1553  rgb_loss: 0.1244  depth_loss: 0.0787  joint_loss: 0.1862  cross_entropy_loss: 0.8048  eikonal_loss: 0.0682  loss: 0.6217  beta: 0.0277  theta: -0.0829  data: 0.0153  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:04:51  epoch: 1  step: 1554  rgb_loss: 0.1255  depth_loss: 0.0785  joint_loss: 0.1884  cross_entropy_loss: 0.8123  eikonal_loss: 0.0653  loss: 0.6261  beta: 0.0277  theta: -0.0832  data: 0.0154  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:04:50  epoch: 1  step: 1555  rgb_loss: 0.1224  depth_loss: 0.0740  joint_loss: 0.1878  cross_entropy_loss: 0.8123  eikonal_loss: 0.0650  loss: 0.6185  beta: 0.0277  theta: -0.0834  data: 0.0154  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:04:50  epoch: 1  step: 1556  rgb_loss: 0.1235  depth_loss: 0.0758  joint_loss: 0.1923  cross_entropy_loss: 0.8122  eikonal_loss: 0.0656  loss: 0.6215  beta: 0.0277  theta: -0.0836  data: 0.0154  batch: 0.6349  lr: 0.000477  max_mem: 9191
eta: 0:04:49  epoch: 1  step: 1557  rgb_loss: 0.1211  depth_loss: 0.0762  joint_loss: 0.1914  cross_entropy_loss: 0.8120  eikonal_loss: 0.0670  loss: 0.6196  beta: 0.0276  theta: -0.0838  data: 0.0155  batch: 0.6346  lr: 0.000477  max_mem: 9191
eta: 0:04:48  epoch: 1  step: 1558  rgb_loss: 0.1203  depth_loss: 0.0754  joint_loss: 0.1835  cross_entropy_loss: 0.8200  eikonal_loss: 0.0671  loss: 0.6217  beta: 0.0276  theta: -0.0840  data: 0.0156  batch: 0.6344  lr: 0.000477  max_mem: 9191
eta: 0:04:48  epoch: 1  step: 1559  rgb_loss: 0.1201  depth_loss: 0.0765  joint_loss: 0.1786  cross_entropy_loss: 0.8225  eikonal_loss: 0.0668  loss: 0.6235  beta: 0.0276  theta: -0.0841  data: 0.0156  batch: 0.6343  lr: 0.000477  max_mem: 9191
eta: 0:04:47  epoch: 1  step: 1560  rgb_loss: 0.1228  depth_loss: 0.0741  joint_loss: 0.1807  cross_entropy_loss: 0.8056  eikonal_loss: 0.0688  loss: 0.6155  beta: 0.0276  theta: -0.0843  data: 0.0156  batch: 0.6341  lr: 0.000477  max_mem: 9191
eta: 0:04:46  epoch: 1  step: 1561  rgb_loss: 0.1279  depth_loss: 0.0718  joint_loss: 0.1839  cross_entropy_loss: 0.7955  eikonal_loss: 0.0607  loss: 0.6128  beta: 0.0275  theta: -0.0845  data: 0.0156  batch: 0.6342  lr: 0.000477  max_mem: 9191
eta: 0:04:46  epoch: 1  step: 1562  rgb_loss: 0.1257  depth_loss: 0.0713  joint_loss: 0.1833  cross_entropy_loss: 0.7952  eikonal_loss: 0.0586  loss: 0.6097  beta: 0.0275  theta: -0.0846  data: 0.0157  batch: 0.6342  lr: 0.000477  max_mem: 9191
eta: 0:04:45  epoch: 1  step: 1563  rgb_loss: 0.1289  depth_loss: 0.0695  joint_loss: 0.1854  cross_entropy_loss: 0.7965  eikonal_loss: 0.0594  loss: 0.6118  beta: 0.0275  theta: -0.0848  data: 0.0157  batch: 0.6341  lr: 0.000477  max_mem: 9191
eta: 0:04:44  epoch: 1  step: 1564  rgb_loss: 0.1306  depth_loss: 0.0691  joint_loss: 0.1807  cross_entropy_loss: 0.7956  eikonal_loss: 0.0590  loss: 0.6125  beta: 0.0275  theta: -0.0850  data: 0.0158  batch: 0.6342  lr: 0.000477  max_mem: 9191
eta: 0:04:44  epoch: 1  step: 1565  rgb_loss: 0.1334  depth_loss: 0.0676  joint_loss: 0.1748  cross_entropy_loss: 0.7788  eikonal_loss: 0.0571  loss: 0.6048  beta: 0.0274  theta: -0.0851  data: 0.0158  batch: 0.6341  lr: 0.000477  max_mem: 9191
eta: 0:04:43  epoch: 1  step: 1566  rgb_loss: 0.1278  depth_loss: 0.0673  joint_loss: 0.1809  cross_entropy_loss: 0.7689  eikonal_loss: 0.0591  loss: 0.5944  beta: 0.0274  theta: -0.0853  data: 0.0158  batch: 0.6344  lr: 0.000477  max_mem: 9191
eta: 0:04:42  epoch: 1  step: 1567  rgb_loss: 0.1249  depth_loss: 0.0659  joint_loss: 0.1802  cross_entropy_loss: 0.7678  eikonal_loss: 0.0602  loss: 0.5898  beta: 0.0274  theta: -0.0854  data: 0.0158  batch: 0.6346  lr: 0.000477  max_mem: 9191
eta: 0:04:42  epoch: 1  step: 1568  rgb_loss: 0.1275  depth_loss: 0.0636  joint_loss: 0.1794  cross_entropy_loss: 0.7635  eikonal_loss: 0.0601  loss: 0.5879  beta: 0.0274  theta: -0.0856  data: 0.0158  batch: 0.6348  lr: 0.000477  max_mem: 9191
eta: 0:04:41  epoch: 1  step: 1569  rgb_loss: 0.1259  depth_loss: 0.0616  joint_loss: 0.1762  cross_entropy_loss: 0.7619  eikonal_loss: 0.0624  loss: 0.5834  beta: 0.0273  theta: -0.0857  data: 0.0160  batch: 0.6350  lr: 0.000477  max_mem: 9191
eta: 0:04:40  epoch: 1  step: 1570  rgb_loss: 0.1288  depth_loss: 0.0597  joint_loss: 0.1799  cross_entropy_loss: 0.7622  eikonal_loss: 0.0638  loss: 0.5850  beta: 0.0273  theta: -0.0859  data: 0.0160  batch: 0.6353  lr: 0.000477  max_mem: 9191
eta: 0:04:40  epoch: 1  step: 1571  rgb_loss: 0.1253  depth_loss: 0.0581  joint_loss: 0.1792  cross_entropy_loss: 0.7675  eikonal_loss: 0.0637  loss: 0.5825  beta: 0.0272  theta: -0.0860  data: 0.0160  batch: 0.6354  lr: 0.000477  max_mem: 9191
eta: 0:04:39  epoch: 1  step: 1572  rgb_loss: 0.1305  depth_loss: 0.0586  joint_loss: 0.1764  cross_entropy_loss: 0.7721  eikonal_loss: 0.0635  loss: 0.5903  beta: 0.0272  theta: -0.0862  data: 0.0161  batch: 0.6356  lr: 0.000477  max_mem: 9191
eta: 0:04:38  epoch: 1  step: 1573  rgb_loss: 0.1257  depth_loss: 0.0596  joint_loss: 0.1699  cross_entropy_loss: 0.7694  eikonal_loss: 0.0638  loss: 0.5849  beta: 0.0272  theta: -0.0863  data: 0.0161  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:04:38  epoch: 1  step: 1574  rgb_loss: 0.1261  depth_loss: 0.0625  joint_loss: 0.1654  cross_entropy_loss: 0.7633  eikonal_loss: 0.0630  loss: 0.5848  beta: 0.0271  theta: -0.0864  data: 0.0161  batch: 0.6359  lr: 0.000477  max_mem: 9191
eta: 0:04:37  epoch: 1  step: 1575  rgb_loss: 0.1271  depth_loss: 0.0641  joint_loss: 0.1622  cross_entropy_loss: 0.7674  eikonal_loss: 0.0651  loss: 0.5895  beta: 0.0271  theta: -0.0866  data: 0.0162  batch: 0.6358  lr: 0.000477  max_mem: 9191
eta: 0:04:36  epoch: 1  step: 1576  rgb_loss: 0.1268  depth_loss: 0.0623  joint_loss: 0.1641  cross_entropy_loss: 0.7598  eikonal_loss: 0.0668  loss: 0.5839  beta: 0.0271  theta: -0.0867  data: 0.0161  batch: 0.6359  lr: 0.000477  max_mem: 9191
eta: 0:04:36  epoch: 1  step: 1577  rgb_loss: 0.1244  depth_loss: 0.0625  joint_loss: 0.1643  cross_entropy_loss: 0.7595  eikonal_loss: 0.0656  loss: 0.5814  beta: 0.0270  theta: -0.0868  data: 0.0161  batch: 0.6360  lr: 0.000477  max_mem: 9191
eta: 0:04:35  epoch: 1  step: 1578  rgb_loss: 0.1258  depth_loss: 0.0631  joint_loss: 0.1707  cross_entropy_loss: 0.7629  eikonal_loss: 0.0660  loss: 0.5855  beta: 0.0270  theta: -0.0869  data: 0.0160  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:04:34  epoch: 1  step: 1579  rgb_loss: 0.1262  depth_loss: 0.0616  joint_loss: 0.1783  cross_entropy_loss: 0.7573  eikonal_loss: 0.0636  loss: 0.5817  beta: 0.0269  theta: -0.0870  data: 0.0161  batch: 0.6363  lr: 0.000477  max_mem: 9191
eta: 0:04:34  epoch: 1  step: 1580  rgb_loss: 0.1253  depth_loss: 0.0611  joint_loss: 0.1765  cross_entropy_loss: 0.7631  eikonal_loss: 0.0617  loss: 0.5830  beta: 0.0269  theta: -0.0871  data: 0.0161  batch: 0.6364  lr: 0.000477  max_mem: 9191
eta: 0:04:33  epoch: 1  step: 1581  rgb_loss: 0.1198  depth_loss: 0.0642  joint_loss: 0.1863  cross_entropy_loss: 0.7599  eikonal_loss: 0.0630  loss: 0.5796  beta: 0.0269  theta: -0.0872  data: 0.0161  batch: 0.6366  lr: 0.000477  max_mem: 9191
eta: 0:04:32  epoch: 1  step: 1582  rgb_loss: 0.1227  depth_loss: 0.0651  joint_loss: 0.1892  cross_entropy_loss: 0.7578  eikonal_loss: 0.0627  loss: 0.5824  beta: 0.0268  theta: -0.0873  data: 0.0162  batch: 0.6367  lr: 0.000477  max_mem: 9191
eta: 0:04:32  epoch: 1  step: 1583  rgb_loss: 0.1197  depth_loss: 0.0676  joint_loss: 0.1854  cross_entropy_loss: 0.7648  eikonal_loss: 0.0629  loss: 0.5853  beta: 0.0268  theta: -0.0874  data: 0.0162  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:31  epoch: 1  step: 1584  rgb_loss: 0.1178  depth_loss: 0.0685  joint_loss: 0.1888  cross_entropy_loss: 0.7629  eikonal_loss: 0.0640  loss: 0.5837  beta: 0.0267  theta: -0.0875  data: 0.0161  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:30  epoch: 1  step: 1585  rgb_loss: 0.1158  depth_loss: 0.0735  joint_loss: 0.1893  cross_entropy_loss: 0.7766  eikonal_loss: 0.0683  loss: 0.5939  beta: 0.0267  theta: -0.0876  data: 0.0162  batch: 0.6369  lr: 0.000477  max_mem: 9191
eta: 0:04:30  epoch: 1  step: 1586  rgb_loss: 0.1153  depth_loss: 0.0738  joint_loss: 0.1912  cross_entropy_loss: 0.7805  eikonal_loss: 0.0666  loss: 0.5955  beta: 0.0267  theta: -0.0877  data: 0.0162  batch: 0.6370  lr: 0.000477  max_mem: 9191
eta: 0:04:29  epoch: 1  step: 1587  rgb_loss: 0.1164  depth_loss: 0.0754  joint_loss: 0.1894  cross_entropy_loss: 0.7811  eikonal_loss: 0.0662  loss: 0.5985  beta: 0.0266  theta: -0.0878  data: 0.0162  batch: 0.6371  lr: 0.000477  max_mem: 9191
eta: 0:04:28  epoch: 1  step: 1588  rgb_loss: 0.1142  depth_loss: 0.0749  joint_loss: 0.1996  cross_entropy_loss: 0.7912  eikonal_loss: 0.0660  loss: 0.6013  beta: 0.0266  theta: -0.0879  data: 0.0162  batch: 0.6371  lr: 0.000477  max_mem: 9191
eta: 0:04:28  epoch: 1  step: 1589  rgb_loss: 0.1141  depth_loss: 0.0753  joint_loss: 0.2001  cross_entropy_loss: 0.7944  eikonal_loss: 0.0637  loss: 0.6030  beta: 0.0265  theta: -0.0879  data: 0.0160  batch: 0.6369  lr: 0.000477  max_mem: 9191
eta: 0:04:27  epoch: 1  step: 1590  rgb_loss: 0.1100  depth_loss: 0.0780  joint_loss: 0.1985  cross_entropy_loss: 0.7934  eikonal_loss: 0.0629  loss: 0.6008  beta: 0.0265  theta: -0.0880  data: 0.0160  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:26  epoch: 1  step: 1591  rgb_loss: 0.1141  depth_loss: 0.0782  joint_loss: 0.1955  cross_entropy_loss: 0.7879  eikonal_loss: 0.0639  loss: 0.6024  beta: 0.0265  theta: -0.0881  data: 0.0160  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:26  epoch: 1  step: 1592  rgb_loss: 0.1111  depth_loss: 0.0808  joint_loss: 0.2032  cross_entropy_loss: 0.7821  eikonal_loss: 0.0623  loss: 0.5992  beta: 0.0264  theta: -0.0881  data: 0.0160  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:25  epoch: 1  step: 1593  rgb_loss: 0.1131  depth_loss: 0.0794  joint_loss: 0.2057  cross_entropy_loss: 0.7818  eikonal_loss: 0.0605  loss: 0.5997  beta: 0.0264  theta: -0.0882  data: 0.0160  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:24  epoch: 1  step: 1594  rgb_loss: 0.1131  depth_loss: 0.0747  joint_loss: 0.2076  cross_entropy_loss: 0.7914  eikonal_loss: 0.0611  loss: 0.6000  beta: 0.0263  theta: -0.0882  data: 0.0159  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:24  epoch: 1  step: 1595  rgb_loss: 0.1129  depth_loss: 0.0768  joint_loss: 0.2125  cross_entropy_loss: 0.7801  eikonal_loss: 0.0596  loss: 0.5964  beta: 0.0263  theta: -0.0883  data: 0.0159  batch: 0.6371  lr: 0.000477  max_mem: 9191
eta: 0:04:23  epoch: 1  step: 1596  rgb_loss: 0.1113  depth_loss: 0.0786  joint_loss: 0.2083  cross_entropy_loss: 0.7814  eikonal_loss: 0.0596  loss: 0.5969  beta: 0.0262  theta: -0.0883  data: 0.0160  batch: 0.6373  lr: 0.000477  max_mem: 9191
eta: 0:04:22  epoch: 1  step: 1597  rgb_loss: 0.1180  depth_loss: 0.0791  joint_loss: 0.2223  cross_entropy_loss: 0.7996  eikonal_loss: 0.0594  loss: 0.6140  beta: 0.0262  theta: -0.0884  data: 0.0160  batch: 0.6374  lr: 0.000477  max_mem: 9191
eta: 0:04:22  epoch: 1  step: 1598  rgb_loss: 0.1139  depth_loss: 0.0777  joint_loss: 0.2201  cross_entropy_loss: 0.7856  eikonal_loss: 0.0610  loss: 0.6015  beta: 0.0262  theta: -0.0885  data: 0.0160  batch: 0.6374  lr: 0.000477  max_mem: 9191
eta: 0:04:21  epoch: 1  step: 1599  rgb_loss: 0.1138  depth_loss: 0.0757  joint_loss: 0.2133  cross_entropy_loss: 0.7832  eikonal_loss: 0.0610  loss: 0.5978  beta: 0.0261  theta: -0.0885  data: 0.0160  batch: 0.6374  lr: 0.000477  max_mem: 9191
eta: 0:04:20  epoch: 1  step: 1600  rgb_loss: 0.1142  depth_loss: 0.0756  joint_loss: 0.2179  cross_entropy_loss: 0.7925  eikonal_loss: 0.0603  loss: 0.6029  beta: 0.0261  theta: -0.0886  data: 0.0159  batch: 0.6374  lr: 0.000477  max_mem: 9191
eta: 0:04:20  epoch: 1  step: 1601  rgb_loss: 0.1182  depth_loss: 0.0731  joint_loss: 0.2184  cross_entropy_loss: 0.8065  eikonal_loss: 0.0600  loss: 0.6115  beta: 0.0260  theta: -0.0887  data: 0.0159  batch: 0.6373  lr: 0.000477  max_mem: 9191
eta: 0:04:19  epoch: 1  step: 1602  rgb_loss: 0.1143  depth_loss: 0.0751  joint_loss: 0.2158  cross_entropy_loss: 0.8079  eikonal_loss: 0.0599  loss: 0.6102  beta: 0.0260  theta: -0.0888  data: 0.0158  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:04:18  epoch: 1  step: 1603  rgb_loss: 0.1162  depth_loss: 0.0741  joint_loss: 0.2219  cross_entropy_loss: 0.8122  eikonal_loss: 0.0580  loss: 0.6133  beta: 0.0259  theta: -0.0889  data: 0.0158  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:04:18  epoch: 1  step: 1604  rgb_loss: 0.1198  depth_loss: 0.0751  joint_loss: 0.2241  cross_entropy_loss: 0.8047  eikonal_loss: 0.0578  loss: 0.6142  beta: 0.0259  theta: -0.0890  data: 0.0157  batch: 0.6371  lr: 0.000477  max_mem: 9191
eta: 0:04:17  epoch: 1  step: 1605  rgb_loss: 0.1170  depth_loss: 0.0733  joint_loss: 0.2264  cross_entropy_loss: 0.7953  eikonal_loss: 0.0563  loss: 0.6048  beta: 0.0259  theta: -0.0892  data: 0.0157  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:04:16  epoch: 1  step: 1606  rgb_loss: 0.1203  depth_loss: 0.0720  joint_loss: 0.2334  cross_entropy_loss: 0.7956  eikonal_loss: 0.0563  loss: 0.6074  beta: 0.0258  theta: -0.0893  data: 0.0157  batch: 0.6372  lr: 0.000477  max_mem: 9191
eta: 0:04:16  epoch: 1  step: 1607  rgb_loss: 0.1246  depth_loss: 0.0726  joint_loss: 0.2328  cross_entropy_loss: 0.7968  eikonal_loss: 0.0593  loss: 0.6131  beta: 0.0258  theta: -0.0894  data: 0.0157  batch: 0.6370  lr: 0.000477  max_mem: 9191
eta: 0:04:15  epoch: 1  step: 1608  rgb_loss: 0.1262  depth_loss: 0.0736  joint_loss: 0.2289  cross_entropy_loss: 0.7908  eikonal_loss: 0.0599  loss: 0.6126  beta: 0.0258  theta: -0.0896  data: 0.0157  batch: 0.6370  lr: 0.000477  max_mem: 9191
eta: 0:04:14  epoch: 1  step: 1609  rgb_loss: 0.1277  depth_loss: 0.0740  joint_loss: 0.2300  cross_entropy_loss: 0.7890  eikonal_loss: 0.0644  loss: 0.6141  beta: 0.0257  theta: -0.0897  data: 0.0157  batch: 0.6370  lr: 0.000477  max_mem: 9191
eta: 0:04:14  epoch: 1  step: 1610  rgb_loss: 0.1351  depth_loss: 0.0729  joint_loss: 0.2236  cross_entropy_loss: 0.8009  eikonal_loss: 0.0653  loss: 0.6261  beta: 0.0257  theta: -0.0899  data: 0.0156  batch: 0.6370  lr: 0.000477  max_mem: 9191
eta: 0:04:13  epoch: 1  step: 1611  rgb_loss: 0.1315  depth_loss: 0.0729  joint_loss: 0.2255  cross_entropy_loss: 0.8014  eikonal_loss: 0.0653  loss: 0.6229  beta: 0.0257  theta: -0.0901  data: 0.0156  batch: 0.6370  lr: 0.000477  max_mem: 9191
eta: 0:04:12  epoch: 1  step: 1612  rgb_loss: 0.1285  depth_loss: 0.0714  joint_loss: 0.2230  cross_entropy_loss: 0.8105  eikonal_loss: 0.0700  loss: 0.6233  beta: 0.0256  theta: -0.0902  data: 0.0155  batch: 0.6369  lr: 0.000477  max_mem: 9191
eta: 0:04:12  epoch: 1  step: 1613  rgb_loss: 0.1283  depth_loss: 0.0696  joint_loss: 0.2168  cross_entropy_loss: 0.8060  eikonal_loss: 0.0717  loss: 0.6189  beta: 0.0256  theta: -0.0904  data: 0.0155  batch: 0.6368  lr: 0.000477  max_mem: 9191
eta: 0:04:11  epoch: 1  step: 1614  rgb_loss: 0.1283  depth_loss: 0.0706  joint_loss: 0.2084  cross_entropy_loss: 0.8072  eikonal_loss: 0.0720  loss: 0.6201  beta: 0.0256  theta: -0.0905  data: 0.0155  batch: 0.6365  lr: 0.000477  max_mem: 9191
eta: 0:04:10  epoch: 1  step: 1615  rgb_loss: 0.1315  depth_loss: 0.0667  joint_loss: 0.2278  cross_entropy_loss: 0.8092  eikonal_loss: 0.0744  loss: 0.6217  beta: 0.0256  theta: -0.0907  data: 0.0155  batch: 0.6364  lr: 0.000477  max_mem: 9191
eta: 0:04:10  epoch: 1  step: 1616  rgb_loss: 0.1344  depth_loss: 0.0647  joint_loss: 0.2338  cross_entropy_loss: 0.8072  eikonal_loss: 0.0749  loss: 0.6218  beta: 0.0255  theta: -0.0908  data: 0.0154  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:04:09  epoch: 1  step: 1617  rgb_loss: 0.1307  depth_loss: 0.0635  joint_loss: 0.2377  cross_entropy_loss: 0.7858  eikonal_loss: 0.0750  loss: 0.6065  beta: 0.0255  theta: -0.0910  data: 0.0153  batch: 0.6361  lr: 0.000477  max_mem: 9191
eta: 0:04:08  epoch: 1  step: 1618  rgb_loss: 0.1353  depth_loss: 0.0628  joint_loss: 0.2367  cross_entropy_loss: 0.7887  eikonal_loss: 0.0729  loss: 0.6116  beta: 0.0255  theta: -0.0911  data: 0.0154  batch: 0.6362  lr: 0.000477  max_mem: 9191
eta: 0:04:08  epoch: 1  step: 1619  rgb_loss: 0.1426  depth_loss: 0.0662  joint_loss: 0.2388  cross_entropy_loss: 0.7900  eikonal_loss: 0.0721  loss: 0.6230  beta: 0.0255  theta: -0.0912  data: 0.0153  batch: 0.6361  lr: 0.000477  max_mem: 9191
eta: 0:04:07  epoch: 1  step: 1620  rgb_loss: 0.1437  depth_loss: 0.0685  joint_loss: 0.2337  cross_entropy_loss: 0.7823  eikonal_loss: 0.0715  loss: 0.6222  beta: 0.0254  theta: -0.0913  data: 0.0153  batch: 0.6361  lr: 0.000477  max_mem: 9191
