GPU ID:  0
Load model: data/trained_model/manhattan_sdf_renew/scannet_0050/latest.pth
[34m[1mwandb[39m[22m: [33mWARNING[39m Calling wandb.run.save without any arguments is deprecated.Changes to attributes are automatically persisted.

Loading dataset: 100%|█████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████| 465/465 [00:03<00:00, 122.48it/s]

Loading dataset:  85%|██████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████▎                      | 396/465 [00:02<00:00, 161.81it/s]
eta: 0:06:35  epoch: 2  step: 2030  rgb_loss: 0.1424  depth_loss: 0.0679  joint_loss: 0.1635  cross_entropy_loss: 0.8525  eikonal_loss: 0.0853  loss: 0.6524  beta: 0.0204  theta: -0.1043  data: 0.0151  batch: 0.3754  lr: 0.000456  max_mem: 4611
eta: 0:06:34  epoch: 2  step: 2031  rgb_loss: 0.1445  depth_loss: 0.0671  joint_loss: 0.1538  cross_entropy_loss: 0.8146  eikonal_loss: 0.0802  loss: 0.6342  beta: 0.0204  theta: -0.1043  data: 0.0150  batch: 0.3752  lr: 0.000456  max_mem: 4611
eta: 0:06:33  epoch: 2  step: 2032  rgb_loss: 0.1455  depth_loss: 0.0688  joint_loss: 0.1639  cross_entropy_loss: 0.8184  eikonal_loss: 0.0807  loss: 0.6397  beta: 0.0204  theta: -0.1042  data: 0.0154  batch: 0.3757  lr: 0.000456  max_mem: 4611
eta: 0:06:31  epoch: 2  step: 2033  rgb_loss: 0.1448  depth_loss: 0.0699  joint_loss: 0.1759  cross_entropy_loss: 0.8274  eikonal_loss: 0.0821  loss: 0.6448  beta: 0.0204  theta: -0.1042  data: 0.0153  batch: 0.3756  lr: 0.000456  max_mem: 4611
eta: 0:06:30  epoch: 2  step: 2034  rgb_loss: 0.1492  depth_loss: 0.0700  joint_loss: 0.1787  cross_entropy_loss: 0.8249  eikonal_loss: 0.0798  loss: 0.6478  beta: 0.0204  theta: -0.1042  data: 0.0153  batch: 0.3758  lr: 0.000456  max_mem: 4611
eta: 0:06:29  epoch: 2  step: 2035  rgb_loss: 0.1558  depth_loss: 0.0803  joint_loss: 0.1787  cross_entropy_loss: 0.8250  eikonal_loss: 0.0845  loss: 0.6657  beta: 0.0203  theta: -0.1042  data: 0.0153  batch: 0.3760  lr: 0.000456  max_mem: 4611
eta: 0:06:28  epoch: 2  step: 2036  rgb_loss: 0.1548  depth_loss: 0.0833  joint_loss: 0.1954  cross_entropy_loss: 0.8277  eikonal_loss: 0.0971  loss: 0.6710  beta: 0.0203  theta: -0.1042  data: 0.0153  batch: 0.3761  lr: 0.000456  max_mem: 4611
eta: 0:06:27  epoch: 2  step: 2037  rgb_loss: 0.1575  depth_loss: 0.0822  joint_loss: 0.1974  cross_entropy_loss: 0.8264  eikonal_loss: 0.0919  loss: 0.6717  beta: 0.0203  theta: -0.1042  data: 0.0152  batch: 0.3766  lr: 0.000456  max_mem: 4611
eta: 0:06:26  epoch: 2  step: 2038  rgb_loss: 0.1640  depth_loss: 0.0843  joint_loss: 0.2018  cross_entropy_loss: 0.8214  eikonal_loss: 0.0911  loss: 0.6779  beta: 0.0203  theta: -0.1042  data: 0.0152  batch: 0.3767  lr: 0.000456  max_mem: 4611
eta: 0:06:25  epoch: 2  step: 2039  rgb_loss: 0.1662  depth_loss: 0.0812  joint_loss: 0.2100  cross_entropy_loss: 0.8306  eikonal_loss: 0.0862  loss: 0.6816  beta: 0.0203  theta: -0.1042  data: 0.0152  batch: 0.3768  lr: 0.000456  max_mem: 4611
eta: 0:06:24  epoch: 2  step: 2040  rgb_loss: 0.1629  depth_loss: 0.0809  joint_loss: 0.2195  cross_entropy_loss: 0.8272  eikonal_loss: 0.0869  loss: 0.6764  beta: 0.0203  theta: -0.1042  data: 0.0155  batch: 0.3771  lr: 0.000456  max_mem: 4611
eta: 0:06:23  epoch: 2  step: 2041  rgb_loss: 0.1627  depth_loss: 0.0799  joint_loss: 0.2139  cross_entropy_loss: 0.8265  eikonal_loss: 0.0961  loss: 0.6755  beta: 0.0203  theta: -0.1042  data: 0.0155  batch: 0.3770  lr: 0.000456  max_mem: 4611
